trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
926,False,"{'a': 0.5, 'e': 0.05784432087483846}",25,11,28.681585652078418,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
927,False,"{'a': 0.5, 'e': 0.05772874784464332}",25,6,28.967620915206265,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
928,False,"{'a': 0.5, 'e': 0.05761340572951652}",20,9,21.031470538207003,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
929,False,"{'a': 0.5, 'e': 0.05749829406808948}",20,8,19.8379825153776,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
930,False,"{'a': 0.5, 'e': 0.05738341239991535}",25,9,13.04193040147645,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
931,False,"{'a': 0.5, 'e': 0.05726876026546735}",30,12,29.35330599873707,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
932,False,"{'a': 0.5, 'e': 0.05715433720613676}",25,1,28.323581531686617,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
933,False,"{'a': 0.5, 'e': 0.0570401427642312}",35,21,25.752199548380602,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
934,False,"{'a': 0.5, 'e': 0.05692617648297276}",35,17,35.97790289210724,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
935,False,"{'a': 0.5, 'e': 0.05681243790649615}",20,10,8.179620065504587,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
936,False,"{'a': 0.5, 'e': 0.05669892657984691}",30,13,33.979993074338275,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
937,False,"{'a': 0.5, 'e': 0.05658564204897959}",25,3,21.09482069683763,"{0: 20, 1: 2, 2: 0, 3: 0, 4: 0}",1
938,False,"{'a': 0.5, 'e': 0.05647258386075591}",30,16,9.643707915829527,"{0: 11, 1: 3, 2: 0, 3: 0, 4: 0}",1
939,False,"{'a': 0.5, 'e': 0.056359751562942983}",25,13,23.249953348135964,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
940,False,"{'a': 0.5, 'e': 0.056247144704211445}",25,15,-24.11170257469511,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
941,False,"{'a': 0.5, 'e': 0.056134762834133725}",25,11,11.88440241646558,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
942,False,"{'a': 0.5, 'e': 0.05602260550318218}",25,19,9.556860254000174,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
943,False,"{'a': 0.5, 'e': 0.05591067226272735}",25,12,26.33619616002664,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
944,False,"{'a': 0.5, 'e': 0.05579896266503611}",25,15,19.69060776262807,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
945,False,"{'a': 0.5, 'e': 0.05568747626326994}",20,13,15.130190799983103,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
946,False,"{'a': 0.5, 'e': 0.055576212611483065}",20,12,16.69232570626856,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
947,False,"{'a': 0.5, 'e': 0.055465171264620736}",25,15,7.234374051586299,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
948,False,"{'a': 0.5, 'e': 0.055354351778517434}",25,11,18.78612212830691,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
949,False,"{'a': 0.5, 'e': 0.05524375370989504}",20,13,7.525842241834821,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
950,False,"{'a': 0.5, 'e': 0.05513337661636114}",20,10,9.522026833334923,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
951,False,"{'a': 0.5, 'e': 0.055023220056407224}",20,0,27.97241907186716,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
952,False,"{'a': 0.5, 'e': 0.0549132835894069}",25,14,20.72919447630119,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
953,False,"{'a': 0.5, 'e': 0.05480356677561415}",20,10,16.17621532098044,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
954,False,"{'a': 0.5, 'e': 0.05469406917616156}",30,18,23.186213451931152,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
955,False,"{'a': 0.5, 'e': 0.05458479035305862}",20,10,20.170430285450085,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
956,False,"{'a': 0.5, 'e': 0.05447572986918986}",20,16,8.261194765556557,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
957,False,"{'a': 0.5, 'e': 0.054366887288313216}",30,0,-12.741900459293085,"{0: 27, 1: 2, 2: 0, 3: 0, 4: 1}",1
958,False,"{'a': 0.5, 'e': 0.05425826217505821}",25,13,24.37114543202923,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
959,False,"{'a': 0.5, 'e': 0.05414985409492426}",20,6,24.84626400935833,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
960,False,"{'a': 0.5, 'e': 0.05404166261427888}",20,14,11.482354918027447,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
961,False,"{'a': 0.5, 'e': 0.053933687300356026}",25,12,20.701213289660494,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
962,False,"{'a': 0.5, 'e': 0.05382592772125427}",20,12,11.766751851479363,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
963,False,"{'a': 0.5, 'e': 0.053718383445935165}",30,16,26.17518097769552,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
964,False,"{'a': 0.5, 'e': 0.05361105404422147}",20,10,17.28253262829164,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
965,False,"{'a': 0.5, 'e': 0.053503939086795446}",25,3,21.64330305621094,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
966,False,"{'a': 0.5, 'e': 0.05339703814519709}",25,0,28.823942765869766,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
967,False,"{'a': 0.5, 'e': 0.053290350791822524}",30,20,18.77179504820501,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
968,False,"{'a': 0.5, 'e': 0.05318387659992218}",20,6,18.803586639944665,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
969,False,"{'a': 0.5, 'e': 0.05307761514359914}",20,4,23.4403094887906,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
970,False,"{'a': 0.5, 'e': 0.052971565997807446}",20,11,22.231906912004412,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
971,False,"{'a': 0.5, 'e': 0.05286572873835037}",20,12,16.17636608597443,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
972,False,"{'a': 0.5, 'e': 0.05276010294187873}",25,8,30.216897243418554,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
973,False,"{'a': 0.5, 'e': 0.05265468818588922}",25,16,19.57606890072281,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
974,False,"{'a': 0.5, 'e': 0.05254948404872265}",25,13,23.002565002639695,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
975,False,"{'a': 0.5, 'e': 0.05244449010956234}",35,21,15.261357215531445,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
976,False,"{'a': 0.5, 'e': 0.0523397059484324}",25,12,23.17472158737005,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
977,False,"{'a': 0.5, 'e': 0.05223513114619604}",25,15,18.854475297563795,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
978,False,"{'a': 0.5, 'e': 0.052130765284553904}",25,5,34.19192557416945,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
979,False,"{'a': 0.5, 'e': 0.05202660794604242}",20,8,14.57792975774255,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
980,False,"{'a': 0.5, 'e': 0.05192265871403209}",20,8,13.0742508555731,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
981,False,"{'a': 0.5, 'e': 0.05181891717272584}",25,14,25.132654729545457,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
982,False,"{'a': 0.5, 'e': 0.05171538290715738}",20,9,22.98271595886864,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
983,False,"{'a': 0.5, 'e': 0.05161205550318949}",30,15,-5.15472658685526,"{0: 13, 1: 1, 2: 0, 3: 1, 4: 0}",1
984,False,"{'a': 0.5, 'e': 0.05150893454751244}",25,8,33.07251332000093,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
985,False,"{'a': 0.5, 'e': 0.051406019627642255}",25,13,9.284103880629548,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
986,False,"{'a': 0.5, 'e': 0.05130331033191912}",30,8,20.17243206072031,"{0: 20, 1: 2, 2: 0, 3: 0, 4: 0}",1
987,False,"{'a': 0.5, 'e': 0.05120080624950573}",25,17,8.206853194261942,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
988,False,"{'a': 0.5, 'e': 0.05109850697038559}",20,8,5.544734439666884,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
989,False,"{'a': 0.5, 'e': 0.050996412085361466}",25,17,14.302545758261692,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
990,False,"{'a': 0.5, 'e': 0.050894521186053684}",25,15,17.09610374651377,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
991,False,"{'a': 0.5, 'e': 0.05079283386489851}",25,17,10.61084128109015,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
992,False,"{'a': 0.5, 'e': 0.050691349715146515}",20,9,19.572397405807145,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
993,False,"{'a': 0.5, 'e': 0.05059006833086095}",25,12,9.178631998414488,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
994,False,"{'a': 0.5, 'e': 0.05048898930691619}",20,8,19.610071400777603,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
995,False,"{'a': 0.5, 'e': 0.05038811223899596}",35,13,13.964520218247447,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
996,False,"{'a': 0.5, 'e': 0.05028743672359187}",20,8,21.39607769339665,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
997,False,"{'a': 0.5, 'e': 0.05018696235800174}",20,12,13.72043568299373,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
998,False,"{'a': 0.5, 'e': 0.05008668874032794}",35,17,28.052944792778458,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
999,False,"{'a': 0.5, 'e': 0.0499866154694759}",30,12,30.0731395260438,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,11,11.065283017052732,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",25,7,35.55337736892615,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",25,5,21.531870887257192,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",25,19,11.448200424029467,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",20,5,15.606526398897772,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",25,6,35.669661243679506,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",20,14,8.701839614696848,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",30,16,19.52254451311828,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,12,14.434673953393641,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",25,12,25.490047740647917,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
